ItemNum,ItemName,Dept_ID,Cost,Category_ID,Category_Name,AltSku
810121200049,MF DREAMYCHARMS BAR 1000MG,CBD,0.00000000,NONE,NONE,
810121200056,MELLOW FELLOW C&C BAR 1000MG,CBD,0.00000000,NONE,NONE,
810121200155,MF PREROLL PINEAPPLE EXPRESS,CBD,0.00000000,NONE,NONE,
810121200483,MF D8 BLUEBERRY OG,CBD,0.00000000,NONE,NONE,
810121200506,MF D8 STRAWBERRY COUGH,CBD,0.00000000,NONE,NONE,
810121200537,MF D8 1G CART ZKITTLEZ,CBD,0.00000000,NONE,NONE,
810121200544,MF D10 BLUEBERRY OG,CBD,0.00000000,NONE,NONE,
810121200551,MF D10 1G CART SOUR DIESEL,CBD,0.00000000,NONE,NONE,
810121200599,MF D10 CART ZKITTLEZ,CBD,0.00000000,NONE,NONE,
810121200797,MF D9 THC CHERRY RINGS,CBD,0.00000000,NONE,NONE,
810121200810,MF D9 THC PEACH RINGS,CBD,0.00000000,NONE,NONE,
810121200827,MF D9 THC WATRMLN RINGS,CBD,0.00000000,NONE,NONE,
810121200834,MF D9 THC BLUE RAZZ RINGS,CBD,0.00000000,NONE,NONE,
810121200964,MF D8 FRUIT PUNCH 1000MG 20PC,CBD,0.00000000,NONE,NONE,
810121200988,MF HHC FRUIT PUNCH 1000MG 20PC,CBD,0.00000000,NONE,NONE,
810121200995,MF HHC SOUR PUNCH 1000MG 20PC,CBD,0.00000000,NONE,NONE,
810121201251,MF LR GOLDEN GOAT 2G DISPO,ZIIPLAB,0.00000000,NONE,NONE,
810121201497,TWENTY ONE 4G PURPLE PUNCH,ZIIPLAB,0.00000000,NONE,NONE,
810121201503,TWENTY ONE 4G BLUE DREAM,ZIIPLAB,0.00000000,NONE,NONE,
810121201510,TWENTY ONE 4G GSC,ZIIPLAB,0.00000000,NONE,NONE,
810121201534,TWENTY ONE 4G OG KUSH,ZIIPLAB,0.00000000,NONE,NONE,
810121201572,MF MOTIVATION 4ML ALASTH FU LI,CBD,0.00000000,NONE,NONE,
810121201589,MF LEMON SKUNK 4ML,CBD,0.00000000,NONE,NONE,
810121201732,MF CHARGED 4ML JELLYBEAN,ZIIPLAB,0.00000000,NONE,NONE,
810121201763,MF ICE CREAM CAKE 4ML,CBD,0.00000000,NONE,NONE,
810121201978,MF HHC BLUEBERRY OG,CBD,0.00000000,NONE,NONE,
810121201985,MF HHC 1G CART SOUR DIESEL,CBD,0.00000000,NONE,NONE,
810121202029,MF HHC ZKITTLEZ 1g Cart,CBD,0.00000000,NONE,NONE,
810121202104,MF LAMB''S BREAD 4ML,CBD,0.00000000,NONE,NONE,
810121203279,MF MOTIVATION TANGIE 2G,CBD,0.00000000,NONE,NONE,
810121203309,MF JUNGLE CAKE 2G DISPO D8,ZIIPLAB,0.00000000,NONE,NONE,
810121203675,MF PHANTOM OG 2ml,CBD,0.00000000,NONE,NONE,
810121205082,MF FRUIT PUNCH 1000mg,CBD,0.00000000,NONE,NONE,
810121205235,MF GREEN CRACK 2G DISPO D8,ZIIPLAB,0.00000000,NONE,NONE,
810121205839,MF CREATIVITY 500mg,CBD,0.00000000,NONE,NONE,
810121205846,MF DREAM 500mg,CBD,0.00000000,NONE,NONE,
810121205853,MF EUPHORIA 500mg,CBD,0.00000000,NONE,NONE,
810121205860,MF INTROVERT 500mg,CBD,0.00000000,NONE,NONE,
810121205877,MF RECOVER 500mg,CBD,0.00000000,NONE,NONE,
810121206461,TWENTY ONE AK-47,CBD,0.00000000,NONE,NONE,
810121206478,TWENTYONE PINEAPPLE EXPRESS,CBD,0.00000000,NONE,NONE,
810121206485,TWENTY ONE OG KUSH,CBD,0.00000000,NONE,NONE,
810121206492,TWENTYONE WHITE RUNTZ,CBD,0.00000000,NONE,NONE,
810121207031,21 thca 3.5 exotic apple fritt,CBD,0.00000000,NONE,NONE,
810121208298,ICY ONES THCA PRE ROLL,CBD,0.00000000,NONE,NONE,810121208267
810121209165,TWENTY ONE THCA GRAPE SODA,CBD,0.00000000,NONE,NONE,
810121209264,MF 5G DISPO GELATO,CBD,0.00000000,NONE,NONE,
810121209301,MF 5G DISPO AURORA,CBD,0.00000000,NONE,NONE,
810125432279,GB MELOSO WATERMELON ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432309,GB MELOSO COOL MINT 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432330,GB MELOSO PEACH ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432361,GB MELOSO BERRY TRIO ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432392,GB MELOSO FUJI MELON ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432422,GB MELOSO SOUR APPLE ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432453,GB MELOSO TROPICALRAINBOW 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432484,GB MELOSO MEXICO MANGO 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432514,GB MELOSO STRAWBERRY ICE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432545,GB MELOSO CLEAR 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432576,GB MELOSO STONE FREEZE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432606,GB MELOSO GREEN MONSTER 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432637,GB MELOSO GINGER ALE 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432668,GB MELOSO STRAWBERYWATERMEL 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125432699,GB MELOSO STRAWBERRY MANGO 9K,ZIIPLAB,0.00000000,NONE,NONE,
810125434549,GB PULSE WATERMELON ICE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434624,GB PULSE JUICY PEACH ICE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434648,GB PULSE MEXICO MANGO 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434662,GB PULSE SOUR APPLE ICE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434686,GB PULSE TROPICAL RB 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434747,GB PULSE FCUKING FAB 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434761,GB PULSE STRAWBERRY MANGO 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434785,GB PULSE STRAWBERRY BANANA 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434884,GB PULSE PINK LEMONADE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125434907,GB PULSE META MOON 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125435881,GB PULSE WHITE GUMMY ICE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125435904,GB PULSE CALIFORNIA CHERRY 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125435928,GB PULSE BLUE RAZZ ICE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125435942,GB PULSE MIAMI MINT 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125435966,GB PULSE B - POP 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436727,GB PULSE GRAPE BLOW POP 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436734,GB PULSE BLUE MINT 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436741,GB PULSE CHERRY BOMB 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436758,GB PULSE BLACK CHERRY 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436765,GB PULSE DRAGON MELON 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436932,GB PULSE Sour apple b pop 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436956,GB PULSE BLUEBERYWATERMELO 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436970,GB PULSE GRAPE LEMON 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125436994,GB PULSE BERRY BLISS 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125437014,GB PULSE OMG B-POP 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125437052,GB PULSE Crazy melon 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125438165,GB PULSE X LEMON HEADS 25K,ZIIPLAB,0.00000000,NONE,NONE,6977454904069
810125438189,GB PULSE X BANATAFFYFREEZE 25K,ZIIPLAB,0.00000000,NONE,NONE,6977454904045
810125438202,GB PULSE X SR MANGOPINEAPL 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438226,GB PULSE X GRAPFRTREFRSHER 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438240,GB PULSE X 25K LIME BRY ORNG,ZIIPLAB,0.00000000,NONE,NONE,
810125438264,GB PULSE X RASP PEACH LIME 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438288,GB PULSE X BLUE RANCHER 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438301,GB PULSE X BLCKBRY B POP 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438325,GB PULSE X STRAW B POP 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438349,GB PULSE X SOURFCUKING FAB 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438363,GB PULSE X ORNG FCUKIN FAB 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438387,GB PULSE X MIAMI MINT 25K,ZIIPLAB,0.00000000,NONE,NONE,6977454904243
810125438400,GB PULSE X BLUE RAZZ ICE 25K,ZIIPLAB,0.00000000,NONE,NONE,6977454904083
810125438424,GB PULSE X WTRMLN ICE 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125438448,GB PULSE X SOUR APPLE ICE 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125439063,GB PULSE FROZEN WATERMELON 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125439087,GB PULSE FROZENBLAKBERYFAB 15K,ZIIPLAB,0.00000000,NONE,NONE,6977454900931
810125439100,GB PULSE FROZEN PINACOLADA 15K,ZIIPLAB,0.00000000,NONE,NONE,6977454901372
810125439124,GB PULSE FROZEN STRAWBERRY 15K,ZIIPLAB,0.00000000,NONE,NONE,810203870580
810125439148,GB PULSE FROZENCHERRYAPPLE 15K,ZIIPLAB,0.00000000,NONE,NONE,6977454901297
810125439162,GB PULSE FROZEN WHITEGRAPE 15K,ZIIPLAB,0.00000000,NONE,NONE,
810125439339,DIGIFLAV LUSH 20K BLU RAZZ ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125439490,DIGIFLAVOR LUSH BERRY BOMB 20K,ZIIPLAB,0.00000000,NONE,NONE,
810125439513,DIGIFLAV LUSH 20K TRPL BRY ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125439599,DIGIFLAV LUSH 20K SR APLE RANC,ZIIPLAB,0.00000000,NONE,NONE,
810125439612,DIGIFLAVOR LUSH 20K SBERRY FAB,ZIIPLAB,0.00000000,NONE,NONE,
810125439902,GB PULSE X SOUR STRAWS,ZIIPLAB,0.00000000,NONE,NONE,
810125439926,GB PULSE X BLACKBERYBLUBERRY,ZIIPLAB,0.00000000,NONE,NONE,
810125439940,GB PULSE X STRAW COLADA 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125439964,GB PULSE X WHITEPCHRASPBER 25K,ZIIPLAB,0.00000000,NONE,NONE,
810125439988,GB PULSE X COOL MINT 25K,ZIIPLAB,0.00000000,NONE,NONE,6977863391443
810125650307,PUFF ULTRA ZRO STRAWBERRY LUSH,ZIIPLAB,0.00000000,NONE,NONE,
810125650321,PUFF ULTRA ZRO RASPBERRY MELON,ZIIPLAB,0.00000000,NONE,NONE,
810125650338,PUFF ULTRA ZRO MNGO PNAPLE ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125650345,PUFF ULTRA ZRO BANANA MINT,ZIIPLAB,0.00000000,NONE,NONE,
810125650352,PUFF ULTRA ZRO APLE CUCMR MINT,ZIIPLAB,0.00000000,NONE,NONE,
810125650369,PUFF ULTRA ZRO MELON KIWI,ZIIPLAB,0.00000000,NONE,NONE,
810125650376,PUFF ULTRA ZRO GLACIER ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125650383,PUFF ULTRA ZRO BLUE RAZZ POM,ZIIPLAB,0.00000000,NONE,NONE,
810125650390,PUFF ULTRA ZRO ALOE GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
810125650406,PUFF D8 3G BANANA RUNTZ,ZIIPLAB,0.00000000,NONE,NONE,
810125650437,PUFF D8 3G GRANDADDY GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
810125650444,PUFF D8 3G GRUNTZ,ZIIPLAB,0.00000000,NONE,NONE,
810125650451,PUFF D8 3G MAI TAI,ZIIPLAB,0.00000000,NONE,NONE,
810125650468,PUFF D8 3G MANGO KUSH,ZIIPLAB,0.00000000,NONE,NONE,
810125650475,PUFF D8 3G MAUI WOWIE,ZIIPLAB,0.00000000,NONE,NONE,
810125650482,PUFF D8 3G PAPAYA OG,ZIIPLAB,0.00000000,NONE,NONE,
810125650499,PUFF D8 3G SOUR TANGIE,ZIIPLAB,0.00000000,NONE,NONE,
810125650505,PUFF D9 GUMMY BLUE RAZZ,CBD,0.00000000,NONE,NONE,
810125650512,PUFF D9 GUMMY WATERMELON,CBD,0.00000000,NONE,NONE,
810125650529,PUFF D9 GUMMY STRAWBERRY,ZIIPLAB,0.00000000,NONE,NONE,
810125650536,PUFF D9 GUMMY GREEN APPLE,CBD,0.00000000,NONE,NONE,
810125650543,PUFF D9 GUMMY SWEET MANGO,CBD,0.00000000,NONE,NONE,
810125650550,PUFF ULTRA ZRO BLACK CHERY ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125650567,PUFF ULTRA ZRO SUMMER PEACH,ZIIPLAB,0.00000000,NONE,NONE,
810125650574,PUFF ULTRA ZRO COOLER MINT,ZIIPLAB,0.00000000,NONE,NONE,
810125650581,PUFF ULTRA ZRO MANDRN ORAN ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125650598,PUFF ULTRA ZRO PASNFRT GVA ICE,ZIIPLAB,0.00000000,NONE,NONE,
810125650758,PUFF DELTA CITRUS CLOUDS,ZIIPLAB,0.00000000,NONE,NONE,
810125650765,PUFF DELTA BLUEBERRY DREAM,ZIIPLAB,0.00000000,NONE,NONE,
810125650772,PUFF DELTA COSMIC GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
810125650789,PUFF DELTA  ATOMIC APPLE,ZIIPLAB,0.00000000,NONE,NONE,
810125650796,PUFF DELTA LUNAR LUSH,ZIIPLAB,0.00000000,NONE,NONE,
810132650314,BREEZE PRIME HONEYDEWPINEAPPLE,ZIIPLAB,0.00000000,NONE,NONE,
810132650321,BREEZE PRIME MANGO,ZIIPLAB,0.00000000,NONE,NONE,
810132650338,BREEZE PRIME STRAWBERRY MINT,ZIIPLAB,0.00000000,NONE,NONE,
810132650345,BREEZE PRIME BANANA COCONUT,ZIIPLAB,0.00000000,NONE,NONE,
810132650352,BREEZE PRIME MINT,ZIIPLAB,0.00000000,NONE,NONE,
810132650369,BREEZE PRIME BLUEBERRY LEMON,ZIIPLAB,0.00000000,NONE,NONE,
810132650376,BREEZE PRIME CHERRY LEMON,ZIIPLAB,0.00000000,NONE,NONE,
810132650383,BREEZE PRIME STRAWBERRY APPLE,ZIIPLAB,0.00000000,NONE,NONE,
810132650390,BREEZE PRIME LEMON COLA,ZIIPLAB,0.00000000,NONE,NONE,
810132650406,BREEZE PRIME PEACH BERRY,ZIIPLAB,0.00000000,NONE,NONE,
810132650796,BREEZE ODOR LAVENDER SEA SALT,12345678,0.00000000,NONE,NONE,
810132650826,BREEZE ODOR MIDNIGHT BLACKBERY,12345678,0.00000000,NONE,NONE,
810132650857,BREEZE ODOR BLUE RAZZ DREAMS,12345678,0.00000000,NONE,NONE,
810132650864,BREEZE ODOR FRESH FOREST MIST,12345678,0.00000000,NONE,NONE,
810132652097,BREEZE PLUS SPEARMINT,ZIIPLAB,0.00000000,NONE,NONE,
810132653414,BREEZE ODOR BLOSSOM BLISS,12345678,0.00000000,NONE,NONE,
810132653445,BREEZE ODOR PINA COLADA,12345678,0.00000000,NONE,NONE,
810132653469,BREEZE ODOR WHITE CLOUDS,12345678,0.00000000,NONE,NONE,
810132738791,ICE BANG 50K ICE BLUERAZZ,ZIIPLAB,0.00000000,NONE,NONE,
810132738807,ICE BANG 50K ICE MIXBERRIES,ZIIPLAB,0.00000000,NONE,NONE,
810132738821,ICE BANG 50K ICE ICESTRAWMELON,ZIIPLAB,0.00000000,NONE,NONE,
810132738838,ICE BANG 50K ICE ICEJOLLYRANCH,ZIIPLAB,0.00000000,NONE,NONE,
810132738845,ICE BANG 50K ICE PASFRT LEMON,ZIIPLAB,0.00000000,NONE,NONE,
810132738852,ICE BANG 50K ICE FROZEN WATERM,ZIIPLAB,0.00000000,NONE,NONE,
810132738869,ICE BANG 50K ICE FRZN MIAMIMNT,ZIIPLAB,0.00000000,NONE,NONE,
810132738876,ICE BANG 50K ICE FROZEN STRAWB,ZIIPLAB,0.00000000,NONE,NONE,
810132738883,ICE BANG 50K ICE FROZENJUNCTIO,ZIIPLAB,0.00000000,NONE,NONE,
810132738890,ICE BANG 50K ICE FROZENHEADACH,ZIIPLAB,0.00000000,NONE,NONE,
810133091338,KIK ZOM BLND CLEMENTINE,CBD,0.00000000,NONE,NONE,
810133091352,KIK ZOM BLND DURBAN POISON,CBD,0.00000000,NONE,NONE,
810133091369,KIK ZOM BLND SOUR SPACE CANDY,CBD,0.00000000,NONE,NONE,
810133091376,KIK ZOM BLND WHITE WIDOW,CBD,0.00000000,NONE,NONE,
810133091383,KIK ZOM BLND SKYWALKER OG,CBD,0.00000000,NONE,NONE,
810133091390,KIK ZOM BLND JOKERZ,CBD,0.00000000,NONE,NONE,
810133091413,KIK ZOM BLND DEATH STAR,CBD,0.00000000,NONE,NONE,
810133091420,KIK ZOM BLND SUNSET GELATO,CBD,0.00000000,NONE,NONE,
810133320001,SHRUUMZ DOUBLE CHOCOLATE CHIP,7476667,0.00000000,NONE,NONE,
810133320049,SHRUUMZ MINT CHOCOLATE CHIP,7476667,0.00000000,NONE,NONE,
810133320063,SHRUUMZ SPRINKLES,7476667,0.00000000,NONE,NONE,
810133320346,SHRUUMZ BLUE RAZZ EUPHOIRA,7476667,0.00000000,NONE,NONE,
810133320407,SHRUUMZ RADICAL RAINBOW,7476667,0.00000000,NONE,NONE,
810133320421,SHRUUMZ WATERMELON WONDERLAND,7476667,0.00000000,NONE,NONE,
810134120396,LOOKAH SHKING EA,1,0.00000000,NONE,NONE,810134120341
810134123830,LOOKAH GUITAR BATTERY ASSORT,1,0.00000000,NONE,NONE,810134120488
810134124127,LOOKAH F1 CARTRIDGE BATTERY,1,0.00000000,NONE,NONE,810134124080
810134920293,BS SHORTY PINK 53MM EACH,TOBACCO,0.00000000,NONE,NONE,
810134920354,DLX ROLLING KIT KING SZ SLIM,1,0.00000000,NONE,NONE,
810134920545,BS KING PURPLE 53MM EACH,TOBACCO,0.00000000,NONE,NONE,
810134920910,BLAZY SUSAN MAT PINK,8,0.00000000,NONE,NONE,
810134920965,BLAZY SUSAN MAT SUNSET,8,0.00000000,NONE,NONE,
810134921498,Blazy Susan back pack,8,0.00000000,NONE,NONE,
810134921801,BLAZY SUSAN 1 1/4 PAPERS,TOBACCO,0.00000000,NONE,NONE,810134920316
810134922068,BLAZY SUSAN ROSE WRAPS,TOBACCO,0.00000000,NONE,NONE,810134921771
810134923539,Blazy Susan,TOBACCO,0.00000000,NONE,NONE,
810134923829,BLAZY SUSAN DEAD HEAD 1 1/4,TOBACCO,0.00000000,NONE,NONE,810134923812
810134923850,BLAZY SUSAN DEAD HEAD KING,TOBACCO,0.00000000,NONE,NONE,810134923843
810134924000,BLAZY SUSAN KING PAPERS PURPLE,TOBACCO,0.00000000,NONE,NONE,
810134924024,BLAZY SUSAN KING PAPERS,TOBACCO,0.00000000,NONE,NONE,
810134924222,BLAZY SUSAN SKULL ROSE ASH,TOBACCO,0.00000000,NONE,NONE,
810134924239,BLAZY SUSAN SKULL COLORS ASH,TOBACCO,0.00000000,NONE,NONE,
810134924260,BLAZY SUSAN COLORED ASH,TOBACCO,0.00000000,NONE,NONE,
810134924307,BLAZY SUSAN SKELETON ASH TRAY,TOBACCO,0.00000000,NONE,NONE,
810134924932,BLAZY SUSAN MAT BLUE,8,0.00000000,NONE,NONE,
810134925779,BLAZY SUSAN KING SIZE ROSE CN,1,0.00000000,NONE,NONE,
810134925991,BLAZY SUSAN ASH TRAY,8,0.00000000,NONE,NONE,
810134926639,BLAZY SUSAN TEA LEAF WRAPS,TOBACCO,0.00000000,NONE,NONE,810134926622
810134926653,BLAZY SZN TEA LEAF KNG CONES,1,0.00000000,NONE,NONE,
810134926929,BLAZY SUSAN 2.5 IN AL GRINDER,1,0.00000000,NONE,NONE,810134926912
810134927162,BLAZY SUSAN TIPS 100,TOBACCO,0.00000000,NONE,NONE,810134927148
810134928138,RUSSIAN CREAM BLAZY SUSAN,TOBACCO,0.00000000,NONE,NONE,
810134928152,BLAZY SUSAN PEACH WRAPS,TOBACCO,0.00000000,NONE,NONE,810134928114
810134928176,BLAZY SUSAN RUSSIAN CREAM WRAP,TOBACCO,0.00000000,NONE,NONE,
810134928251,BLAZY SUSAN CROSS CONE,TOBACCO,0.00000000,NONE,NONE,810134928244
810134928404,BLAZY SZN RUSSIAN CRM KNG CONE,1,0.00000000,NONE,NONE,
810134928688,BLAZY SUSAN CONES 1 1/4,TOBACCO,0.00000000,NONE,NONE,810134928695
810134929074,BLAZY SUSAN SMOKER''S KIT BLACK,1,0.00000000,NONE,NONE,
810134929890,BLAZZY SUSAN SMOKERS KIT BLACK,8,0.00000000,NONE,NONE,
810135374675,MAGIC MUSH VAPE BLUE JELLO 2G,7476667,0.00000000,NONE,NONE,
810135374705,MAGIC MUSH VAPE APPLE TART 2G,7476667,0.00000000,NONE,NONE,
810135374736,MAGIC MUSH VAPE PINK LMNADE 2G,7476667,0.00000000,NONE,NONE,
810142470476,INFUZD NITROUS DULCE DE LECHE,8,0.00000000,NONE,NONE,
810142470537,INFUZD NITROUS BANANA CREAM,8,0.00000000,NONE,NONE,
810142470797,INFUZD NITROUS PURE,8,0.00000000,NONE,NONE,
810142472616,TORCH 4G PINK CANDY,CBD,0.00000000,NONE,NONE,
810142472630,TORCH 4G BLUE SHERBERT,CBD,0.00000000,NONE,NONE,
810142472647,TORCH 4G PURPLE URKEL,CBD,0.00000000,NONE,NONE,
810142472648,TORCH 2G PURPLE URKEL,CBD,0.00000000,NONE,NONE,
810142473224,TORCH 3.5GM LMNCHERRYG CART,CBD,0.00000000,NONE,NONE,
810142473323,TORCH 3.5GM ALIEN OG CART,CBD,0.00000000,NONE,NONE,
810142473514,INFUZD NITROUS PINA COLADA,8,0.00000000,NONE,NONE,
810142473972,TORCH 2.5G LED PANCAKE ICE,ZIIPLAB,0.00000000,NONE,NONE,
810142474054,TORCH 2.5G LED RAINBOW GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
810142474092,TORCH 2.5G LED ANGEL CAKE,ZIIPLAB,0.00000000,NONE,NONE,
810142474153,TORCH 2.5G LED BANANA OG,ZIIPLAB,0.00000000,NONE,NONE,
810142474597,PRESSURE-A 14G Super Lemon D,CBD,0.00000000,NONE,NONE,
810142474610,PRESSURE-A 14G StrawberryRuntz,CBD,0.00000000,NONE,NONE,
810142474634,PRESSURE-A 14G CHERRY AK47,CBD,0.00000000,NONE,NONE,
810142474658,PRESSURE-A 14G Godfather OG,CBD,0.00000000,NONE,NONE,
810142474672,PRESSURE-A 14G LA KUSH CAKE,CBD,0.00000000,NONE,NONE,
810142474696,PRESSURE-A 14G BLUEB GAS,CBD,0.00000000,NONE,NONE,
810142476065,TORCH 3.5GM WATHASH CART,CBD,0.00000000,NONE,NONE,
810142479288,PRESSURE-A 2G BLUE DREAM EACH,CBD,0.00000000,NONE,NONE,
810142479301,Pressure 2G Gummy Pop Each,CBD,0.00000000,NONE,NONE,
810142479325,Pressure 2G Tropicali each,CBD,0.00000000,NONE,NONE,
810142479349,PRESSURE-A 2G GELATO EACH,CBD,0.00000000,NONE,NONE,
810142479363,Pressure-A 2G King Louis X2 Ea,CBD,0.00000000,NONE,NONE,
810142479387,PRESSURE-A 2G BLUE KUSH EACH,CBD,0.00000000,NONE,NONE,
810142920148,JH POUCHES WM SB MINT,TOBACCO,0.00000000,NONE,NONE,
810142924221,JH BLUB LEMONMINT 6MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924238,JH BLUB LEMONMINT 12MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924245,JH PCHPINE MINT 6MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924252,JH PCHPINE MINT 12MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924269,JH PCHPINE RASPLEMO 6MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924276,JH PCHPINE RASPLEMO 12MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924283,JH WATSTRAW MINT 6MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924290,JH WATSTRAW MINT 12MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924306,JH MANSTRAW MINT 6MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810142924313,JH MANSTRAW MINT 12MG POUCH,TOBACCO,0.00000000,NONE,NONE,
810145041260,BECO BANG HOOKA BERRY BOMB ICE,ZIIPLAB,0.00000000,NONE,NONE,
810145044827,HOLO 15K PASSION FRUIT LEMON,ZIIPLAB,0.00000000,NONE,NONE,
810145044834,HOLO 15K CINNAMON FIREBALL,ZIIPLAB,0.00000000,NONE,NONE,
810145048764,HOLO 15K KIWI DRAGON BERRY,ZIIPLAB,0.00000000,NONE,NONE,
810145048795,HOLO 15K PACIFIC COLOR,ZIIPLAB,0.00000000,NONE,NONE,
810145048849,HOLO 15K BLUE GUMMY,ZIIPLAB,0.00000000,NONE,NONE,
810145048863,HOLO 15K KIWI STRA MANGO,ZIIPLAB,0.00000000,NONE,NONE,
810145048870,HOLO 15K SHUKRA GRAPE,ZIIPLAB,0.00000000,NONE,NONE,
810145049235,HOLO 15K FROZEN STRAWBERRY KIW,ZIIPLAB,0.00000000,NONE,NONE,
810145049266,HOLO 15K MIXED BERRIES,ZIIPLAB,0.00000000,NONE,NONE,
810145049297,HOLO 15K BLUBERRY WATERMELON,ZIIPLAB,0.00000000,NONE,NONE,
810145049303,HOLO 15K GUM MINT,ZIIPLAB,0.00000000,NONE,NONE,
810145050200,HOLO 15K MAMBA ICE,ZIIPLAB,0.00000000,NONE,NONE,
810145050224,HOLO 15K GUAVA ICE,ZIIPLAB,0.00000000,NONE,NONE,
810145050248,HOLO 15K FROZEN KIWI BERRIES,ZIIPLAB,0.00000000,NONE,NONE,
810145056011,BECO TD10000 PASN FRUIT LEMON,ZIIPLAB,0.00000000,NONE,NONE,
810152541074,TF APPLE PEACH RINGS 3MG,10,0.00000000,NONE,NONE,
810152541081,TF APPLE PEACH RINGS 6MG,10,0.00000000,NONE,NONE,
810152541135,TF BLUE BERRIES LEMON SWRL 6MG,10,0.00000000,NONE,NONE,
810152541173,TF COTTON CLOUDS 3MG,10,0.00000000,NONE,NONE,
810152541197,THE FINEST COTTON CLOUDS 30MG,SALT NIC,0.00000000,NONE,NONE,
810152541203,THE FINEST COTTON CLOUDS 50MG,SALT NIC,0.00000000,NONE,NONE,
810152541326,TF STRAWBERRY CHEW 3MG,10,0.00000000,NONE,NONE,
810152541371,TF STRAWMELON SOUR BELTS 3MG,10,0.00000000,NONE,NONE,
810152541388,TF STRAWMELON SOUR BELTS 6MG,10,0.00000000,NONE,NONE,
810152541678,TF STRAW BLUE RASP ICE 3MG,10,0.00000000,NONE,NONE,
